,LotArea,MiscVal,2ndFlrSF,BsmtFinSF1,PoolArea,BsmtFinSF2,MasVnrArea,BsmtUnfSF,LowQualFinSF,GrLivArea,TotalBsmtSF,Unnamed: 0,Unnamed: 0.1,3SsnPorch,Id,ScreenPorch,WoodDeckSF,1stFlrSF,EnclosedPorch,GarageArea,OpenPorchSF,MSSubClass,LotFrontage,Condition2_RRAn,ExterCond_Po,SaleType_Con,SaleCondition_Alloca,Condition2_PosN,BsmtCond_Po,SaleType_New,NeighborhoodNridgHt,SaleCondition_Partial,LotShape_IR3,Heating_Wall,Foundation_Stone,Foundation_Slab,Exterior2ndCmentBd,Heating_Grav,Exterior1stCemntBd,HouseStyle_2.5Fin,NeighborhoodSomerst,MSZoning_FV,RoofMatl_WdShngl,SaleType_Oth,MasVnrType_Stone,GarageType_BuiltIn,RoofStyle_Gambrel,Condition2_RRNn,LandContour_HLS,GarageQual_Gd,BsmtExposure_Gd,KitchenQual_Fa,Exterior1stStucco,Exterior2ndStucco,Electrical_FuseP,MoSold,Exterior2ndBrkFace,RoofMatl_Membran,Electrical_Mix,GarageType_CarPort,Condition1_PosN,NeighborhoodCollgCr,HouseStyle_1.5Unf,Condition1_RRAn,LotConfig_CulDSac,BsmtCond_Gd,ExterCond_Fa,LotConfig_FR3,Functional_Mod,LandSlope_Mod,ExterQual_Gd,LandSlope_Sev,BsmtExposure_Mn,SaleType_CWD,NeighborhoodGilbert,LotConfig_FR2,HeatingQC_Fa,LotShape_IR2,NeighborhoodSawyerW,BsmtQual_Fa,SalePrice
1181,5587,0,0,1480,0,0,186.0,120,0,1652,1600,1181,1181,153,1182,0,162,1652,0,482,53,120,64.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,392500
1182,15623,0,2065,2096,555,0,0.0,300,0,4476,2396,1182,1182,0,1183,0,171,2411,0,813,78,60,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,745000
1183,10800,0,0,821,0,0,0.0,299,0,1130,1120,1183,1183,0,1184,0,229,1130,0,720,0,30,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
1184,35133,0,0,1159,0,0,226.0,413,0,1572,1572,1184,1184,0,1185,263,0,1572,0,995,263,20,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,186700
1185,9738,0,272,392,0,0,0.0,392,0,1221,784,1185,1185,0,1186,0,0,949,236,392,0,50,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104900
1186,10615,0,685,440,0,0,0.0,538,0,1699,978,1186,1186,0,1187,0,0,1014,0,420,74,190,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,95000
1187,12461,0,0,1456,0,0,0.0,168,0,1624,1624,1187,1187,0,1188,0,0,1624,192,757,114,20,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,262000
1188,8935,0,829,0,0,0,95.0,831,0,1660,831,1188,1188,0,1189,0,144,831,0,493,68,60,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195000
1189,7500,0,776,0,0,0,0.0,994,0,1804,994,1189,1189,0,1190,0,140,1028,0,442,60,60,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,189000
1190,32463,0,0,1159,0,0,149.0,90,0,1622,1249,1190,1190,0,1191,0,439,1622,0,1356,0,190,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168000
1191,2645,0,677,0,0,0,456.0,776,0,1441,776,1191,1191,0,1192,0,206,764,0,492,0,160,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174000
1192,9600,0,630,0,0,0,0.0,702,0,1472,702,1192,1192,0,1193,0,0,842,84,250,0,50,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125000
1193,4500,0,0,883,0,0,425.0,341,0,1224,1224,1193,1193,0,1194,0,0,1224,0,402,304,120,70.6246105919003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,165000
1194,9364,0,689,371,0,0,143.0,292,0,1352,663,1194,1194,0,1195,0,379,663,0,299,36,60,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158000
1195,8029,0,728,0,0,0,0.0,728,0,1456,728,1195,1195,0,1196,0,100,728,0,400,24,60,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,176000
1196,14054,0,984,0,0,0,0.0,879,0,1863,879,1196,1196,0,1197,0,100,879,0,660,17,60,58.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,219210
1197,8850,0,875,0,0,0,0.0,815,0,1690,815,1197,1197,0,1198,0,0,815,330,225,0,75,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000
1198,9100,0,0,0,0,0,0.0,1212,0,1212,1212,1198,1198,0,1199,0,356,1212,0,573,0,20,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178000
1199,11235,0,0,547,0,0,51.0,504,0,1382,1051,1199,1199,0,1200,0,0,1382,0,459,82,20,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148000
1200,9353,0,0,0,0,0,0.0,864,0,864,864,1200,1200,0,1201,0,0,864,0,280,0,20,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116050
1201,10400,0,913,0,0,0,0.0,866,0,1779,866,1201,1201,0,1202,0,198,866,0,546,36,60,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197900
1202,6000,0,464,0,0,0,0.0,884,0,1348,884,1202,1202,0,1203,0,0,884,208,216,0,50,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117000
1203,9750,0,0,0,0,0,171.0,1630,0,1630,1630,1203,1203,0,1204,0,74,1630,0,451,234,20,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,213000
1204,10140,0,0,788,0,0,0.0,268,0,1074,1056,1204,1204,0,1205,0,0,1074,0,495,88,20,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153500
1205,14684,0,0,485,0,177,234.0,1496,0,2196,2158,1205,1205,0,1206,0,84,2196,0,701,70,20,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,271900
1206,8900,0,0,1056,0,0,0.0,0,0,1056,1056,1206,1206,0,1207,0,0,1056,0,384,42,20,62.54807692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107000
1207,9135,0,0,340,0,0,120.0,1342,0,1700,1682,1207,1207,0,1208,0,192,1700,0,544,23,20,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200000
1208,7763,0,0,504,0,108,0.0,319,0,1283,931,1208,1208,0,1209,0,0,1283,0,506,0,20,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
1209,10182,0,0,1220,0,0,420.0,440,0,1660,1660,1209,1209,0,1210,0,322,1660,0,500,50,20,85.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,290000
1210,11218,400,790,0,0,0,0.0,1055,0,1845,1055,1210,1210,0,1211,0,635,1055,0,462,104,60,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,189000
1211,12134,0,672,427,0,0,0.0,132,0,1752,559,1211,1211,0,1212,0,325,1080,0,492,12,50,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,164000
1212,9340,0,0,344,0,0,0.0,328,0,672,672,1212,1212,0,1213,0,0,672,0,234,113,30,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113000
1213,10246,0,0,648,0,0,0.0,0,0,960,648,1213,1213,0,1214,0,88,960,0,364,0,80,62.54807692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
1214,10205,0,0,784,0,0,0.0,141,0,999,925,1214,1214,0,1215,0,150,999,0,300,72,85,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134500
1215,7094,0,0,180,0,374,0.0,340,0,894,894,1215,1215,0,1216,0,0,894,0,384,0,20,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
1216,8930,0,584,0,0,0,0.0,0,0,1902,0,1216,1216,0,1217,0,0,1318,0,539,0,90,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112000
1217,8640,0,0,936,0,0,72.0,364,0,1314,1300,1217,1217,0,1218,0,135,1314,0,552,112,20,72.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,229456
1218,6240,0,240,0,0,0,0.0,0,0,912,0,1218,1218,0,1219,0,0,672,0,0,0,50,52.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80500
1219,1680,0,546,0,0,0,236.0,672,0,1218,672,1219,1219,0,1220,0,201,672,0,0,0,160,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91500
1220,7800,0,0,312,0,600,0.0,0,0,912,912,1220,1220,0,1221,0,0,912,0,288,0,20,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000
1221,8250,0,0,250,0,492,0.0,210,0,1211,952,1221,1221,0,1222,0,0,1211,0,322,63,20,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134000
1222,10496,0,678,196,0,0,320.0,844,0,1846,1040,1222,1222,0,1223,0,0,1168,0,315,0,50,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143000
1223,10680,0,0,756,0,0,44.0,1380,0,2136,2136,1223,1223,0,1224,0,0,2136,0,528,30,20,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137900
1224,15384,0,702,724,0,0,0.0,64,0,1490,788,1224,1224,0,1225,0,100,788,0,388,75,60,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,184000
1225,10482,0,0,507,0,0,63.0,81,0,1138,588,1225,1225,0,1226,0,224,1138,0,264,0,80,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
1226,14598,0,1039,0,0,0,74.0,894,0,1933,894,1226,1226,0,1227,0,100,894,0,668,18,60,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,214000
1227,8872,0,0,595,0,0,300.0,317,0,912,912,1227,1227,0,1228,0,0,912,0,576,240,20,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147000
1228,8769,0,0,1540,0,0,766.0,162,0,1702,1702,1228,1228,0,1229,224,0,1702,0,1052,72,120,65.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367294
1229,7910,0,0,666,0,0,0.0,409,0,1507,1075,1229,1229,0,1230,0,0,1507,0,404,0,80,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127000
1230,18890,8300,1259,498,0,211,1.0,652,0,2620,1361,1230,1230,0,1231,0,155,1361,145,600,24,90,70.6246105919003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000
1231,7728,0,0,803,0,0,120.0,303,0,1190,1106,1231,1231,0,1232,0,0,1190,0,540,18,90,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132500
1232,9842,0,0,0,0,0,0.0,0,0,1224,0,1232,1232,0,1233,0,0,1224,0,462,0,90,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101800
1233,12160,0,0,1000,0,0,180.0,188,0,1188,1188,1233,1233,0,1234,0,0,1188,0,531,0,20,70.6246105919003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142000
1234,8525,0,940,0,0,0,0.0,940,0,1964,940,1234,1234,0,1235,0,0,1024,0,0,192,70,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
1235,13132,0,892,0,0,0,0.0,747,0,1784,747,1235,1235,0,1236,0,203,892,0,180,40,70,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138887
1236,2628,0,862,0,0,0,106.0,764,0,1626,764,1236,1236,0,1237,0,0,764,0,474,27,160,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175500
1237,12393,0,1101,0,0,0,0.0,847,0,1948,847,1237,1237,0,1238,0,100,847,0,434,48,60,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,195000
1238,13072,0,0,0,0,0,0.0,1141,0,1141,1141,1238,1238,0,1239,0,0,1141,0,484,0,20,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,142500
1239,9037,0,0,428,0,0,32.0,1048,0,1484,1476,1239,1239,0,1240,0,120,1484,0,472,33,20,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,265900
1240,8158,0,884,550,0,0,252.0,334,0,1768,884,1240,1240,0,1241,0,0,884,0,543,63,60,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224900
1241,9849,0,0,0,0,0,0.0,1689,0,1689,1689,1241,1241,0,1242,0,0,1689,0,954,56,20,83.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,248328
1242,10625,0,0,885,0,168,81.0,0,0,1173,1053,1242,1242,0,1243,0,0,1173,0,528,120,85,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
1243,13891,0,0,1386,0,0,539.2352941176471,690,0,2076,2076,1243,1243,0,1244,0,216,2076,0,850,229,20,107.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465000
1244,11435,0,725,0,0,0,0.0,792,0,1517,792,1244,1244,0,1245,0,0,792,0,400,0,70,70.6246105919003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,230000
1245,12090,0,728,0,0,0,74.0,585,0,1868,585,1245,1245,0,1246,147,268,1140,0,477,112,80,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178000
1246,8125,0,797,0,0,0,0.0,756,0,1553,756,1246,1246,0,1247,0,0,756,0,615,45,60,65.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186500
1247,12328,0,0,539,0,0,335.0,473,0,1034,1012,1247,1247,0,1248,0,0,1034,0,888,0,80,85.79881656804734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169900
1248,9600,0,924,319,0,0,0.0,416,0,2058,735,1248,1248,0,1249,0,0,1134,259,396,0,75,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129500
1249,7200,0,0,534,0,96,0.0,246,0,988,876,1249,1249,0,1250,0,0,988,0,276,80,20,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119000
1250,11160,0,0,1065,0,0,0.0,1045,0,2110,2110,1250,1250,0,1251,0,0,2110,0,522,0,20,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,244000
1251,3136,0,0,0,0,0,163.0,1405,0,1405,1405,1251,1251,0,1252,0,148,1405,0,478,36,120,70.6246105919003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171750
1252,9858,600,0,510,0,0,0.0,354,0,874,864,1252,1252,0,1253,0,33,874,0,288,0,20,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
1253,17542,0,651,125,0,1031,0.0,36,0,2167,1192,1253,1253,0,1254,0,220,1516,0,518,47,60,70.6246105919003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,294000
1254,6931,0,896,0,0,0,92.0,746,0,1656,746,1254,1254,0,1255,0,178,760,0,397,128,60,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165400
